date,supplier,delivery_mode,amount,purchase_reference,user_account
2022-12-13,SHOP STORE,INVOICE,6.0,491180,DANSON
2022-12-13,SHOP STORE,INVOICE,5.0,491181,DANSON
2022-12-13,JSB EXTRA POWER LTD,INVOICE,6720.0,36694,DANSON
2022-12-13,LUMINIXE LIMITED,INVOICE,800.0,1995,ELSIE
2022-12-13,CAREPOINT TRADERS LTD,CASH SALE RECEIPT,2500.0,10008,DANSON
2022-12-13,SWAJO GENERAL ENT,CASH SALE RECEIPT,2340.0,8985,DANSON
2022-12-13,DPLIGHT,CASH SALE RECEIPT,3400.0,111,DANSON
2022-12-13,POWERMAX SHOP,CASH SALE RECEIPT,1250.0,455,DANSON
2022-12-13,PURCHASE,CASH SALE RECEIPT,5100.0,5696,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,6550.0,51918,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,80.0,51911,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,16500.0,51914,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,1000.0,51916,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,20000.0,51915,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,600.0,51909,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,13500.0,51910,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,12000.0,51906,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,300.0,51907,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,3150.0,51904,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,14000.0,51905,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,30.0,51913,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,18000.0,51903,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,19400.0,51902,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,5626.0,491190,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,23850.0,491189,DANSON
2022-12-13,KHEER-TECH-ELECTRICAL LTD,INVOICE,8600.0,1992,DANSON
2022-12-13,NEELUX COMPANY LIMITED,INVOICE,1800.0,20300,DANSON
2022-12-13,NEELUX COMPANY LIMITED,INVOICE,36000.0,20306,DANSON
2022-12-13,TRONIC KENYA LIMITED,INVOICE,61422.4,56694,DANSON
2022-12-13,POINTY POOL ENTERPRISES,INVOICE,7200.0,2045,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,3000.0,51920,ELSIE
2022-12-13,CBC STORE PLAZA,INVOICE,80.0,51925,ELSIE
2022-12-13,CBC STORE PLAZA,INVOICE,13440.0,51928,ELSIE
2022-12-13,CBC STORE PLAZA,INVOICE,18000.0,51926,ELSIE
2022-12-13,CBC STORE PLAZA,INVOICE,20.0,51923,ELSIE
2022-12-13,CBC STORE PLAZA,INVOICE,57600.0,51908,ELSIE
2022-12-13,CBC STORE PLAZA,INVOICE,3000.0,51924,ELSIE
2022-12-13,CBC STORE PLAZA,INVOICE,6800.0,51927,ELSIE
2022-12-13,SOATIA VENTURES,INVOICE,74840.0,1252,ELSIE
2022-12-13,COUSIN ENTERPRISES,INVOICE,136000.0,926,ELSIE
2022-12-13,CBC STORE PLAZA,INVOICE,280.0,51922,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,100.0,51929,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,750.0,51930,DANSON
2022-12-13,CBC STORE PLAZA,INVOICE,500.0,51931,DANSON
2022-12-13,SHOP STORE,INVOICE,3000.0,491194,DANSON
2022-12-13,SHOP STORE,INVOICE,6400.0,491194,DANSON
2022-12-13,MILLY SMARTS,CASH SALE RECEIPT,4700.0,12554,DANSON
2022-12-13,PURCHASE,CASH SALE RECEIPT,400.0,5,DANSON
2022-12-13,PURE POWER,INVOICE,39200.0,4578,ELSIE
2022-12-13,KAREITHI ELECTRICAL SHOP,INVOICE,79120.0,4708,ELSIE
2022-12-13,PURCHASE,CASH SALE RECEIPT,700.0,984,DANSON
2022-12-13,LUMINIXE LIMITED,INVOICE,21280.0,1998,ELSIE
2022-12-13,STARMAN LIGHTING CO.LTD,INVOICE,700.0,790,ELSIE
2022-12-13,STARMAN LIGHTING CO.LTD,INVOICE,700.0,791,ELSIE
2022-12-13,POWERTEX,CASH SALE RECEIPT,4000.0,54,DANSON
2022-12-13,POWERTEX,CASH SALE RECEIPT,12500.0,55945,DANSON
2022-12-13,PURCHASE,CASH SALE RECEIPT,3500.0,645,DANSON
2022-12-14,TAMAM,INVOICE,3600.0,41,DANSON
2022-12-14,LINNER SUPPLIERS,INVOICE,29760.0,321,DANSON
2022-12-14,PURE POWER,INVOICE,50000.0,5456,DANSON
2022-12-14,KING MAKER ELECTRICAL LTD,INVOICE,21650.0,5265,DANSON
2022-12-14,PRIME POWER,INVOICE,3780.0,5643,DANSON
2022-12-14,PARADISED,INVOICE,5000.0,541,DANSON
2022-12-14,TALAN,INVOICE,9000.0,52502,DANSON
2022-12-14,LUCY,INVOICE,10800.0,758,DANSON
2022-12-14,KHEER-TECH-ELECTRICAL LTD,INVOICE,19800.0,1419,JERUU
2022-12-14,COUSIN ENTERPRISES,INVOICE,2400.0,938,JERUU
2022-12-14,POINTY POOL ENTERPRISES,INVOICE,7000.0,2046,DANSON
2022-12-14,ZODIAC ELECTRIC,INVOICE,4250.0,845,DANSON
2022-12-14,SHOP STORE,INVOICE,10800.0,501194,DANSON
2022-12-14,SHOP STORE,INVOICE,4400.0,501195,DANSON
2022-12-14,SHOP STORE,INVOICE,47505.0,501192,DANSON
2022-12-14,SHOP STORE,INVOICE,2981.0,501196,DANSON
2022-12-14,SHOP STORE,INVOICE,1360.0,501201,DANSON
2022-12-14,SHOP STORE,INVOICE,3500.0,2048,DANSON
2022-12-14,CBC STORE PLAZA,INVOICE,2610.0,51943,DANSON
2022-12-14,COIN MEGA SHOP,CASH SALE RECEIPT,1200.0,9827,DANSON
2022-12-14,MILLY SMARTS,CASH SALE RECEIPT,4700.0,567,DANSON
2022-12-14,POWERMAX SHOP,CASH SALE RECEIPT,1500.0,61341,DANSON
2022-12-14,EXPRESS ELECTRICAL SUPPLIERS,CASH SALE RECEIPT,27900.0,1295,DANSON
2022-12-14,JOY STAR,CASH SALE RECEIPT,2500.0,6578,DANSON
2022-12-14,PURCHASE,CASH SALE RECEIPT,2250.0,678,DANSON
2022-12-14,PURCHASE,CASH SALE RECEIPT,5250.0,45,DANSON
2022-12-14,DPLIGHT,CASH SALE RECEIPT,3200.0,29384,DANSON
2022-12-14,NEXGEN GREEN,CASH SALE RECEIPT,4650.0,13451,DANSON
2022-12-14,DPLIGHT,CASH SALE RECEIPT,460.0,29384,DANSON
2022-12-14,POINTY POOL ENTERPRISES,INVOICE,6300.0,2047,DANSON
2022-12-14,SMART JONES,INVOICE,8000.0,63,DANSON
2022-12-14,DAT SOLAR HOME LIGHTING,INVOICE,161000.0,1737,DANSON
2022-12-14,PURCHASE,CASH SALE RECEIPT,1850.0,224,DANSON
2022-12-14,MILLY SMARTS,CASH SALE RECEIPT,10400.0,7176,DANSON
2022-12-14,POWERTEX,CASH SALE RECEIPT,1300.0,56086,DANSON
2022-12-14,OPTONICA SALLAN LIGHTING,INVOICE,33000.0,5537,DANSON
2022-12-14,OPTONICA SALLAN LIGHTING,INVOICE,6000.0,3126,DANSON
2022-12-14,PURCHASE,INVOICE,28000.0,21,DANSON
2022-12-14,CBC STORE PLAZA,INVOICE,4840.0,51940,DANSON
2022-12-14,CBC STORE PLAZA,INVOICE,80.0,51941,DANSON
2022-12-14,CBC STORE PLAZA,INVOICE,12.0,51937,DANSON
2022-12-14,CBC STORE PLAZA,INVOICE,1500.0,51939,DANSON
2022-12-14,CBC STORE PLAZA,INVOICE,1500.0,51944,DANSON
2022-12-14,SHOP STORE,INVOICE,9800.0,501206,DANSON
2022-12-14,SHOP STORE,INVOICE,30.0,501207,DANSON
2022-12-14,SHOP STORE,INVOICE,900.0,501208,DANSON
2022-12-14,SHOP STORE,INVOICE,750.0,501197,DANSON
2022-12-14,SHOP STORE,INVOICE,4600.0,501202,DANSON
2022-12-14,SHOP STORE,INVOICE,10.0,501203,DANSON
2022-12-14,SHOP STORE,INVOICE,11200.0,501205,DANSON
2022-12-14,SHOP STORE,INVOICE,50.0,501198,DANSON
2022-12-14,SHOP STORE,INVOICE,30.0,501199,DANSON
2022-12-14,SHOP STORE,INVOICE,7550.0,501204,DANSON
2022-12-14,SAVE POWER,CASH SALE RECEIPT,1200.0,1537,DANSON
2022-12-14,KIJUS TECHNOLOGY,CASH SALE RECEIPT,6000.0,3705,DANSON
2022-12-14,IJENGE,INVOICE,34000.0,1163,DANSON
2022-12-14,MIMI ELECTRICALS,INVOICE,2400.0,1002,DANSON
2022-12-14,EXPRESS ELECTRICAL SUPPLIERS,CASH SALE RECEIPT,9300.0,1295,DANSON
2022-12-14,PURCHASE,CASH SALE RECEIPT,1300.01,717,DANSON
2022-12-15,SHOP STORE,INVOICE,12950.0,501209,DANSON
2022-12-15,WAPINJOS,INVOICE,3600.0,854,DANSON
2022-12-15,GOLDMAX ELECTRICALS LTD,INVOICE,21900.0,80,DANSON
2022-12-15,KING MAKER ELECTRICAL LTD,INVOICE,23000.0,678,DANSON
2022-12-15,PURE POWER,INVOICE,7500.0,6789,DANSON
2022-12-15,PYLOTEK,INVOICE,6240.0,0987,DANSON
2022-12-15,DAMANY,INVOICE,58000.0,987,DANSON
2022-12-15,QUICK POWER,INVOICE,3500.0,0098,DANSON
2022-12-15,GOODLITE ENT,INVOICE,12600.0,54,DANSON
2022-12-15,QUICK POWER,INVOICE,1400.0,5864,DANSON
2022-12-15,BENNAS ELECTRICALS,INVOICE,1000.0,54,DANSON
2022-12-15,BENNAS ELECTRICALS,INVOICE,4860.0,653,DANSON
2022-12-15,WAPINJOS,INVOICE,3600.0,5827,DANSON
2022-12-15,CBC STORE PLAZA,INVOICE,600.0,51946,DANSON
2022-12-15,CBC STORE PLAZA,INVOICE,100.0,51951,GARNET
2022-12-15,SOLAR TODAY LTD,INVOICE,100.0,9276,GARNET
2022-12-15,SMART JONES,INVOICE,8000.0,62,GARNET
2022-12-15,KHEER-TECH-ELECTRICAL LTD,INVOICE,84840.0,1430,DANSON
2022-12-15,COUSIN ENTERPRISES,INVOICE,19500.0,659,DANSON
2022-12-15,CBC STORE PLAZA,INVOICE,1350.0,51947,DANSON
2022-12-15,CBC STORE PLAZA,INVOICE,50.0,51949,DANSON
2022-12-15,CBC STORE PLAZA,INVOICE,13455.0,51948,DANSON
2022-12-15,SWAJO GENERAL ENT,CASH SALE RECEIPT,1020.0,17033,DANSON
2022-12-15,PURCHASE,CASH SALE RECEIPT,4600.0,1504,DANSON
2022-12-15,PURCHASE,CASH SALE RECEIPT,200.0,894,DANSON
2022-12-15,PURCHASE,CASH SALE RECEIPT,5000.0,1507,DANSON
2022-12-15,ZODIAC ELECTRIC,CASH SALE RECEIPT,4250.0,2944,MARY
2022-12-15,ZODIAC ELECTRIC,INVOICE,0.0,2344,MARY
2022-12-15,ZODIAC ELECTRIC,INVOICE,3000.0,2956,DANSON
2022-12-15,PURCHASE,CASH SALE RECEIPT,9000.0,1511,DANSON
2022-12-15,CBC STORE PLAZA,INVOICE,20.0,51938,GARNET
2022-12-15,DPLIGHT,CASH SALE RECEIPT,130.0,3896,ELSIE
2022-12-15,POINTY POOL ENTERPRISES,INVOICE,23650.0,3050,ELSIE
2022-12-15,LUMINIXE LIMITED,INVOICE,84840.0,1430,ELSIE
2022-12-15,BACKMART MERCHANTS LIMITED,CASH SALE RECEIPT,9400.0,4001,ELSIE
2022-12-15,ECOTECH HOLDINGS LTD,CASH SALE RECEIPT,400.0,29476,ELSIE
2022-12-15,SHOP STORE,INVOICE,99993.0,511204,ELSIE
2022-12-15,CBC STORE PLAZA,INVOICE,4030.0,51950,ELSIE
2022-12-15,TRONIC KENYA LIMITED,INVOICE,159600.0,56820,ELSIE
2022-12-15,CBC STORE PLAZA,INVOICE,19200.0,51963,DANSON
2022-12-15,CBC STORE PLAZA,CASH SALE RECEIPT,20.0,5111209,DANSON
2022-12-15,ELECTRICAL SHOP,INVOICE,341200.0,8922,DANSON
2022-12-15,PURCHASE,CASH SALE RECEIPT,8500.0,1686,DANSON
2022-12-15,JOY STAR,CASH SALE RECEIPT,4000.0,6585,DANSON
2022-12-15,PURCHASE,CASH SALE RECEIPT,1500.0,2361,DANSON
2022-12-15,FLONY ENTERPRISES,CASH SALE RECEIPT,8000.0,1739,DANSON
2022-12-15,TIFFANY LIGHTS & ELECTRICALS,CASH SALE RECEIPT,1800.0,035,DANSON
2022-12-15,MONARCH ELECTRONICS,CASH SALE RECEIPT,9300.0,54,DANSON
2022-12-15,MILLY SMARTS,CASH SALE RECEIPT,4700.0,345,DANSON
2022-12-15,HOPE G ENT,CASH SALE RECEIPT,1800.0,35846,DANSON
2022-12-15,HOPE G ENT,CASH SALE RECEIPT,160.0,5646,DANSON
2022-12-15,MEWA ENTERPRISES,CASH SALE RECEIPT,3500.0,43453,DANSON
2022-12-15,VINTAGE,CASH SALE RECEIPT,2000.0,52,DANSON
2022-12-15,RONEZ,CASH SALE RECEIPT,600.0,192,DANSON
2022-12-15,PURCHASE,CASH SALE RECEIPT,2400.0,95976+6,DANSON
2022-12-16,TYRAX TRADERS,INVOICE,107600.0,5952,DANSON
2022-12-16,POINTY POOL ENTERPRISES,INVOICE,5000.0,1537,DANSON
2022-12-16,POINTY POOL ENTERPRISES,INVOICE,9450.0,2055,DANSON
2022-12-16,POINTY POOL ENTERPRISES,INVOICE,600.0,2052,DANSON
2022-12-16,DAT SOLAR HOME LIGHTING,INVOICE,54000.0,1743,DANSON
2022-12-16,SHARIKI,INVOICE,6000.0,025,ELSIE
2022-12-16,PARADISED,INVOICE,300.0,263,ELSIE
2022-12-16,LINNER SUPPLIERS,INVOICE,20000.0,124,ELSIE
2022-12-16,KING MAKER ELECTRICAL LTD,INVOICE,10700.0,128,ELSIE
2022-12-16,PURE POWER,INVOICE,30800.0,157,ELSIE
2022-12-16,GOLDMAX ELECTRICALS LTD,INVOICE,53350.0,178,ELSIE
2022-12-16,TAMAM,INVOICE,82840.0,258,ELSIE
2022-12-16,CBC STORE PLAZA,INVOICE,100.0,51970,DANSON
2022-12-16,CBC STORE PLAZA,INVOICE,3190.0,51969,DANSON
2022-12-16,CBC STORE PLAZA,INVOICE,12500.0,51967,DANSON
2022-12-16,CBC STORE PLAZA,INVOICE,3000.0,51971,DANSON
2022-12-16,CBC STORE PLAZA,INVOICE,31900.0,51966,DANSON
2022-12-16,POWERTEX,INVOICE,2720.0,56174,DANSON
2022-12-16,TAMAM,INVOICE,1500.0,679,ELSIE
2022-12-16,EDGE ELECTRONICS,CASH SALE RECEIPT,77900.0,3717,DANSON
2022-12-16,POWERTEX,INVOICE,1700.0,56215,DANSON
2022-12-16,CBC STORE PLAZA,INVOICE,60.0,51972,DANSON
2022-12-16,CBC STORE PLAZA,INVOICE,13500.0,51974,GARNET
2022-12-16,CBC STORE PLAZA,INVOICE,32010.0,51590,GARNET
2022-12-16,CBC STORE PLAZA,INVOICE,22000.0,51965,GARNET
2022-12-16,CBC STORE PLAZA,INVOICE,4250.0,51977,DANSON
2022-12-16,TRONIC KENYA LIMITED,INVOICE,23000.0,56897,ELSIE
2022-12-16,LUCY,INVOICE,50200.0,6904,ELSIE
2022-12-16,KING MAKER ELECTRICAL LTD,INVOICE,14850.0,729,ELSIE
2022-12-16,PURE POWER,INVOICE,61600.0,390,ELSIE
2022-12-16,BARAKA ELECTRICALS,INVOICE,32800.0,295,ELSIE
2022-12-16,MERRY SONS,INVOICE,8300.0,5294,ELSIE
2022-12-16,GEOGRESS,INVOICE,4500.0,1954,ELSIE
2022-12-16,ZODIAC ELECTRIC,INVOICE,3000.0,2964,ELSIE
2022-12-16,COIN MEGA SHOP,INVOICE,1200.0,0613,ELSIE
2022-12-16,POINTY POOL ENTERPRISES,INVOICE,3500.0,2057,ELSIE
2022-12-16,CBC STORE PLAZA,INVOICE,25000.0,51976,DANSON
2022-12-16,WINDSOR GREEN HILLS CABLE,INVOICE,25600.0,4793,ELSIE
2022-12-16,DPLIGHT,CASH SALE RECEIPT,4080.0,29639,DANSON
2022-12-16,PURCHASE,CASH SALE RECEIPT,2430.0,3811,DANSON
2022-12-16,EXPRESS ELECTRICAL SUPPLIERS,CASH SALE RECEIPT,18000.0,4259,DANSON
2022-12-16,PURCHASE,CASH SALE RECEIPT,1200.0,5874,DANSON
2022-12-16,FIX AND LIGHT,INVOICE,4300.0,7759,ELSIE
2022-12-16,FRAPPER ELECTRICALS,INVOICE,3600.0,149,ELSIE
2022-12-16,GACHIMA GENERAL MERCHANTS,INVOICE,33300.0,1232,GARNET
2022-12-16,PURCHASE,CASH SALE RECEIPT,9000.0,8,DANSON
2022-12-16,POWERTEX,INVOICE,5400.0,56268,DANSON
2022-12-16,POWERTEX,INVOICE,9000.0,56263,DANSON
2022-12-16,TEELUX,INVOICE,11000.0,20389,DANSON
2022-12-16,TEELUX,INVOICE,9100.0,20383,DANSON
2022-12-16,PURCHASE,CASH SALE RECEIPT,3000.0,11256,DANSON
2022-12-16,PURCHASE,CASH SALE RECEIPT,3750.0,796,DANSON
2022-12-16,PURCHASE,CASH SALE RECEIPT,1750.0,64,DANSON
2022-12-16,PURCHASE,CASH SALE RECEIPT,260.0,3110,DANSON
2022-12-16,FRAPPER ELECTRICALS,CASH SALE RECEIPT,3600.0,54,DANSON
2022-12-17,ZODIAC ELECTRIC,INVOICE,840.0,64456,DANSON
2022-12-17,KHEER-TECH-ELECTRICAL LTD,INVOICE,6000.0,1450,DANSON
2022-12-17,POWERTEX,INVOICE,7400.0,56323,DANSON
2022-12-17,STANDARD CABLE CO.LTD,INVOICE,130000.0,1198,DANSON
2022-12-17,POINTY POOL ENTERPRISES,INVOICE,2250.0,2059,ELSIE
2022-12-17,EDGE ELECTRONICS,INVOICE,22800.0,132,ELSIE
2022-12-17,ZODIAC ELECTRIC,INVOICE,4500.0,2368,ELSIE
2022-12-17,TYRAX TRADERS,INVOICE,15000.0,769,ELSIE
2022-12-17,LUMINIXE LIMITED,INVOICE,6800.0,1461,ELSIE
2022-12-17,RICH POWER ELECTRICAL LTD,CASH SALE RECEIPT,4700.0,2475,DANSON
2022-12-17,FLONY ENTERPRISES,CASH SALE RECEIPT,2100.0,3679,DANSON
2022-12-17,BACKMART MERCHANTS LIMITED,CASH SALE RECEIPT,6950.0,4027,DANSON
2022-12-17,SPARET ELECTRICALS,CASH SALE RECEIPT,26700.0,4261,DANSON
2022-12-17,FULLMOON ELECTRICALS,CASH SALE RECEIPT,960.0,1509,DANSON
2022-12-17,PURCHASE,CASH SALE RECEIPT,1100.0,663,DANSON
2022-12-19,SOATIN VENTURES,INVOICE,62500.0,0753,DANSON
2022-12-19,POWERTEX,INVOICE,3850.0,56425,DANSON
2022-12-19,KHEER-TECH-ELECTRICAL LTD,INVOICE,27000.0,1470,DANSON
2022-12-19,KING MAKER ELECTRICAL LTD,CASH SALE RECEIPT,2750.0,55,DANSON
2022-12-19,NEELUX COMPANY LIMITED,INVOICE,14500.0,20426,DANSON
2022-12-19,SHOP STORE,INVOICE,3500000.0,647,VIRGINIA
2022-12-19,SHOP STORE,INVOICE,300000.0,946,VIRGINIA
2022-12-19,SHOP STORE,INVOICE,38000.0,865,JERUU
2022-12-19,KHEER-TECH-ELECTRICAL LTD,INVOICE,8000.0,1469,DANSON
2022-12-19,MILLY SMARTS,CASH SALE RECEIPT,4000.0,56,DANSON
2022-12-19,MILLY SMARTS,CASH SALE RECEIPT,5700.0,98,DANSON
2022-12-19,PURCHASE,CASH SALE RECEIPT,3500.0,34,DANSON
2022-12-19,PURCHASE,CASH SALE RECEIPT,800.0,67,DANSON
2022-12-19,MILLY SMARTS,CASH SALE RECEIPT,4700.0,098,DANSON
2022-12-19,PURCHASE,CASH SALE RECEIPT,700.0,56,DANSON
2022-12-19,SHOP STORE,INVOICE,90000.0,4567,DANSON
2022-12-19,SHOP STORE,INVOICE,75000.0,7451,VIRGINIA
2022-12-19,BACKMART MERCHANTS LIMITED,CASH SALE RECEIPT,4600.0,4036,DANSON
2022-12-19,BACKMART MERCHANTS LIMITED,CASH SALE RECEIPT,165.0,4036,DANSON
2022-12-19,POWERTEX,INVOICE,4100.0,56468,DANSON
2022-12-19,SHOP STORE,INVOICE,11500.0,527,DANSON
2022-12-19,PURCHASE,CASH SALE RECEIPT,2300.0,643,DANSON
2022-12-19,MILLY SMARTS,CASH SALE RECEIPT,300.0,1222,MUIRURI
2022-12-19,PURCHASE,CASH SALE RECEIPT,1080.0,247,MUIRURI
2022-12-19,STANDARD ELECTRICALS,CASH SALE RECEIPT,7600.0,646,MUIRURI
2022-12-20,SHOP STORE,INVOICE,2000000.0,769,ERASTO
2022-12-20,FRAPPER ELECTRICALS,INVOICE,1250.0,35551,ELSIE
2022-12-20,POWERTEX,INVOICE,5000.0,639,ELSIE
2022-12-20,LUMINIXE LIMITED,INVOICE,19800.0,1435,ELSIE
2022-12-20,LUMINIXE LIMITED,INVOICE,10800.0,1480,ELSIE
2022-12-20,KING MAKER ELECTRICAL LTD,INVOICE,22070.0,7805,ELSIE
2022-12-20,BARAKA ELECTRICALS,INVOICE,700.0,62389,ELSIE
2022-12-20,JOY STAR,INVOICE,1150.0,23456,ELSIE
2022-12-20,SMART JONES,INVOICE,2800.0,69,ELSIE
2022-12-20,SMART JONES,INVOICE,14500.0,68,ELSIE
2022-12-20,STARMAN LIGHTING CO.LTD,INVOICE,2500.0,812,ELSIE
2022-12-20,STARMAN LIGHTING CO.LTD,INVOICE,2500.0,816,ELSIE
2022-12-20,OPTONICA SALLAN LIGHTING,INVOICE,16000.0,027,ELSIE
2022-12-20,OPTONICA SALLAN LIGHTING,INVOICE,40000.0,7643,ELSIE
2022-12-20,MIMI ELECTRICALS,INVOICE,1800.0,89,DANSON
2022-12-20,FARAYARE ELECTRICALS LTD,INVOICE,28000.0,789,DANSON
2022-12-20,GRANSTEL ENT,INVOICE,14500.0,1400,DANSON
2022-12-20,STARPOINT ELECTRICALS,INVOICE,1800.0,3243,DANSON
2022-12-20,STARPOINT ELECTRICALS,INVOICE,4520.0,3268,DANSON
2022-12-20,MERRY SONS,INVOICE,20000.0,8381,DANSON
2022-12-20,MERRY SONS,INVOICE,1000.0,8387,DANSON
2022-12-20,MERRY SONS,INVOICE,1100.0,8318,DANSON
2022-12-20,MERRY SONS,INVOICE,2000.0,8322,DANSON
2022-12-20,MERRY SONS,INVOICE,10000.0,8323,DANSON
2022-12-20,MERRY SONS,INVOICE,2200.0,8363,DANSON
2022-12-20,MERRY SONS,INVOICE,1000.0,8314,DANSON
2022-12-20,EUROPA,INVOICE,6800.0,1683,DANSON
2022-12-20,PURCHASE,CASH SALE RECEIPT,5000.0,567,DANSON
2022-12-20,CAREPOINT TRADERS LTD,CASH SALE RECEIPT,5500.0,2750,DANSON
2022-12-20,STANDARD ELECTRICALS,CASH SALE RECEIPT,3000.0,0987,DANSON
2022-12-20,JOY STAR,CASH SALE RECEIPT,1250.0,7116,DANSON
2022-12-20,SHARIKI,CASH SALE RECEIPT,6000.0,78,DANSON
2022-12-20,BACKMART MERCHANTS LIMITED,CASH SALE RECEIPT,5550.0,4055,DANSON
2022-12-20,PURCHASE,CASH SALE RECEIPT,3800.0,789,DANSON
2022-12-20,STARPOINT ELECTRICALS,CASH SALE RECEIPT,1000.0,447,DANSON
2022-12-20,SUNLIGHT ENTERPRISES,CASH SALE RECEIPT,3000.0,192,DANSON
2022-12-20,CHEAP CARRIER BAGS,CASH SALE RECEIPT,7700.0,808,DANSON
2022-12-20,PURCHASE,CASH SALE RECEIPT,5000.0,789,DANSON
2022-12-20,PURCHASE,CASH SALE RECEIPT,5250.0,855,NELLY
2022-12-20,DPLIGHT,CASH SALE RECEIPT,680.0,2045,MUIRURI
2022-12-20,PURCHASE,CASH SALE RECEIPT,600.0,76,MUIRURI
2022-12-20,DPLIGHT,CASH SALE RECEIPT,740.0,9969,MUIRURI
2022-12-21,SHOP STORE,INVOICE,400000000.0,9638,SHIKO
2022-12-21,SHOP STORE,INVOICE,360000.0,643,NELLY
2022-12-21,SHOP STORE,INVOICE,475000.0,86,ERASTO
2022-12-21,SHOP STORE,INVOICE,1700000.0,643,CHRIS
2022-12-21,SHOP STORE,INVOICE,2200000.0,789,DANSON
2022-12-21,SHOP STORE,INVOICE,10000.0,789,DANSON
2022-12-21,SHOP STORE,INVOICE,90000.0,6,JERUU
2022-12-21,PURCHASE,CASH SALE RECEIPT,2400.0,3483,DANSON
2022-12-21,DPLIGHT,CASH SALE RECEIPT,990.0,678,DANSON
2022-12-21,MILLY SMARTS,CASH SALE RECEIPT,6700.0,789,DANSON
2022-12-21,MEWA ENTERPRISES,CASH SALE RECEIPT,2000.0,7688,DANSON
2022-12-21,COIN MEGA SHOP,CASH SALE RECEIPT,3300.0,2401,DANSON
2022-12-21,SHOP STORE,INVOICE,44000.0,856,JANE
2022-12-21,SHOP STORE,INVOICE,1260000.0,852,GARNET
2022-12-21,SHOP STORE,INVOICE,1000.0,45,GARNET
2022-12-21,PREMIER TRADING LTD,CASH SALE RECEIPT,4000.0,9196,DANSON
2022-12-21,SOLARMAX,CASH SALE RECEIPT,7200.0,63,DANSON
2022-12-21,SOLARMAX,CASH SALE RECEIPT,11400.0,454,DANSON
2022-12-21,JSB EXTRA POWER LTD,INVOICE,6000.0,7238,ELSIE
2022-12-21,POWERTEX,INVOICE,1850.0,346,ELSIE
2022-12-21,POWERTEX,INVOICE,9800.0,3574,ELSIE
2022-12-21,SMART JONES,INVOICE,3500.0,733,ELSIE
2022-12-21,SHASTEC ENTERPRISES,INVOICE,11000.0,7334,ELSIE
2022-12-21,LUMINIXE LIMITED,INVOICE,8250.0,1508,ELSIE
2022-12-21,POINTY POOL ENTERPRISES,INVOICE,3700.0,2065,ELSIE
2022-12-21,LUMINIXE LIMITED,INVOICE,27750.0,1596,ELSIE
2022-12-21,POINTY POOL ENTERPRISES,INVOICE,8000.0,1538,ELSIE
2022-12-21,PURCHASE,CASH SALE RECEIPT,4150.0,85,DANSON
2022-12-21,TAMAM,INVOICE,6500.0,2568,ELSIE
2022-12-21,KING MAKER ELECTRICAL LTD,INVOICE,13200.0,619,ELSIE
2022-12-21,GACHIMA GENERAL MERCHANTS,INVOICE,10000.0,1212,ELSIE
2022-12-21,ZODIAC ELECTRIC,INVOICE,7500.0,1345,ELSIE
2022-12-21,PURCHASE,CASH SALE RECEIPT,500.0,2343,DANSON
2022-12-21,SHASTEC ENTERPRISES,INVOICE,12400.0,266,ELSIE
2022-12-21,SHARKMAH HARDWARE,CASH SALE RECEIPT,6000.0,507,DANSON
2022-12-21,PURCHASE,CASH SALE RECEIPT,8600.0,96,DANSON
2022-12-21,PURCHASE,CASH SALE RECEIPT,4500.0,34,DANSON
2022-12-21,MILLY SMARTS,CASH SALE RECEIPT,8000.0,64,DANSON
2022-12-21,PURCHASE,CASH SALE RECEIPT,1500.0,41,SHIKO
2022-12-21,POWERMAX SHOP,CASH SALE RECEIPT,11250.0,65,SHIKO
2022-12-21,PURCHASE,CASH SALE RECEIPT,1900.0,643,SHIKO
2022-12-21,PURCHASE,CASH SALE RECEIPT,11500.0,56,SHIKO
2022-12-21,PURCHASE,CASH SALE RECEIPT,8000.0,46,SHIKO
2022-12-21,PURCHASE,CASH SALE RECEIPT,20400.0,63,SHIKO
2022-12-21,KIJUS TECHNOLOGY,CASH SALE RECEIPT,3240.0,3757,DANSON
2022-12-21,NEXGEN GREEN,CASH SALE RECEIPT,3000.0,13538,DANSON
2022-12-21,PURCHASE,CASH SALE RECEIPT,250.0,46,DANSON
